User,Segment ID,description,start_lat,start_lng,end_lat,end_lng,Meta.1,Meta.1_impediment,Meta.2,Meta.2_impediment,Meta.6,Meta.6_impediment,Meta.7,Meta.7_impediment,PEDS.3,PEDS.3_impediment,Minn-Irvine.9,Minn-Irvine.9_impediment,PEDS.23.2,PEDS.23.2_impediment,Minn-Irvine.2,Minn-Irvine.2_impediment,Minn-Irvine.4,Minn-Irvine.4_impediment,PEDS.23.4,PEDS.23.4_impediment,PEDS.23.3,PEDS.23.3_impediment,Minn-Irvine.8,Minn-Irvine.8_impediment,Minn-Irvine.21,Minn-Irvine.21_impediment,PEDS.14,PEDS.14_impediment,Minn-Irvine.151,Minn-Irvine.151_impediment,PEDS.19,PEDS.19_impediment,Minn-Irvine.108,Minn-Irvine.108_impediment,Minn-Irvine.123,Minn-Irvine.123_impediment,PEDS.24.1,PEDS.24.1_impediment,PEDS.4.1,PEDS.4.1_impediment,PEDS.12,PEDS.12_impediment,PEDS.6,PEDS.6_impediment,PEDS.9,PEDS.9_impediment,PEDS.8.2,PEDS.8.2_impediment,PEDS.35,PEDS.35_impediment,Minn-Irvine.159,Minn-Irvine.159_impediment,Minn-Irvine.178,Minn-Irvine.178_impediment,CCAHS.2,CCAHS.2_impediment,CCAHS.4,CCAHS.4_impediment,CCAHS.5,CCAHS.5_impediment,CCAHS.8,CCAHS.8_impediment,CCAHS.9,CCAHS.9_impediment,PEDS.1.4,PEDS.1.4_impediment,PEDS.1.5,PEDS.1.5_impediment,PEDS.1.6,PEDS.1.6_impediment,PEDS.1.7,PEDS.1.7_impediment,PEDS.1.8,PEDS.1.8_impediment,Minn-Irvine.33,Minn-Irvine.33_impediment,Minn-Irvine.34,Minn-Irvine.34_impediment,Minn-Irvine.127,Minn-Irvine.127_impediment,Minn-Irvine.132,Minn-Irvine.132_impediment,MIUDQ.10,MIUDQ.10_impediment,PEDS.33,PEDS.33_impediment,Minn-Irvine.130,Minn-Irvine.130_impediment,Minn-Irvine.22,Minn-Irvine.22_impediment,Minn-Irvine.17,Minn-Irvine.17_impediment,Minn-Irvine.119,Minn-Irvine.119_impediment,Minn-Irvine.120,Minn-Irvine.120_impediment,MIUDQ.18,MIUDQ.18_impediment,PEDS.26.1,PEDS.26.1_impediment,PEDS.2,PEDS.2_impediment,PEDS.28,PEDS.28_impediment,PHDCN.1,PHDCN.1_impediment,PHDCN.2,PHDCN.2_impediment,PHDCN.3,PHDCN.3_impediment,PHDCN.4,PHDCN.4_impediment,PHDCN.5,PHDCN.5_impediment,PHDCN.6,PHDCN.6_impediment,PHDCN.7,PHDCN.7_impediment
23,549,"   2013 East Silver Street, Philadelphia, Pennsylvania",39.988225,-75.121037,39.988826,-75.121661,7,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,2,,2,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,3,,1,,60,,3,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,-1,1,1,,1,
19,550,"   2913 Martha Street, Philadelphia, Pennsylvania",39.98774,-75.115331,39.987477,-75.115693,4,,0,,0,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,1,,1,,2,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,2,,0,,40,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
21,551,"North Napa Street / West Clearfield Street, Philadelphia, Pennsylvania",40.003547,-75.180437,40.003701,-75.18117,5,,0,,0,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,1,,2,,0,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,2,,1,,0,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
19,552,"   3056 North 27th Street, Philadelphia, Pennsylvania",40.00273,-75.174305,40.002058,-75.17432,6,,1,,0,,0,,1,,0,,1,,1,,2,,1,,1,,0,,1,,1,,0,,2,,0,,1,,1,,1,,0,,-1,3,0,,0,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,3,,2,,1,,1,,1,,0,,1,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,
23,553,"   3032 North Bonsall Street, Philadelphia, Pennsylvania",40.000485,-75.168725,40.001949,-75.168415,12,,3,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,,1,,2,,1,,85,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
23,554,"   1954 West Indiana Avenue, Philadelphia, Pennsylvania",39.999772,-75.163093,39.999572,-75.161533,12,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,2,,0,,2,,0,,1,,1,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,3,,1,,0,,3,,2,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,-1,1,1,,1,
23,555,"   1568 West Indiana Avenue, Philadelphia, Pennsylvania",39.998935,-75.156786,39.99883,-75.156015,5,,0,,1,,0,,1,,1,,1,,2,,-2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,2,,0,,10,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
23,556,"   1205 West Glenwood Avenue, Philadelphia, Pennsylvania",39.998337,-75.149842,39.998049,-75.15061,7,,0,,1,,0,,1,,0,,1,,0,,0,,1,,1,,0,,1,,2,,2,,2,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,3,,1,,0,,3,,2,,1,,1,,1,,0,,1,,1,,0,,0,,0,,0,,1,,1,,-1,1,1,,1,
23,557,"   2978 North 8th Street, Philadelphia, Pennsylvania",39.997304,-75.144112,39.996627,-75.144255,6,,1,,1,,0,,1,,1,,1,,2,,-2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,50,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,558,"   2958 North Leithgow Street, Philadelphia, Pennsylvania",39.996483,-75.137805,39.99499,-75.138141,14,,0,,0,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,1,,2,,1,,0,,1,,1,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,30,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,-1,3,1,,1,,2,,1,,0,
19,559,"   2936 North Mascher Street, Philadelphia, Pennsylvania",39.994227,-75.132229,39.995585,-75.131948,12,,6,,0,,0,,1,,4,,1,,0,,2,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,90,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
21,560,"   2917 B Street, Philadelphia, Pennsylvania",39.993457,-75.126374,39.994947,-75.126052,15,,0,,0,,0,,1,,4,,1,,0,,0,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,0,,20,,2,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,-1,3,0,,0,,2,,1,,1,
23,561,"   2904 Kensington Avenue, Philadelphia, Pennsylvania",39.992999,-75.119723,39.992672,-75.120304,5,,1,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,1,,2,,0,,1,,1,,1,,1,,1,,0,,2,,0,,1,,3,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,40,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,-1,,1,,2,,1,,1,
23,562,"   3066 Braddock Street, Philadelphia, Pennsylvania",39.991819,-75.113849,39.992127,-75.113117,6,,0,,1,,0,,4,,4,,1,,2,,-2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,,0,,90,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,0,
20,563,"   3178 Janney Street, Philadelphia, Pennsylvania",39.990379,-75.107994,39.989144,-75.11044,21,,0,,0,,0,,0,,1,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,100,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
23,564,"   2707 West Westmoreland Street, Philadelphia, Pennsylvania",40.006944,-75.173595,40.006707,-75.172745,6,,0,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,2,,0,,1,,1,,1,,0,,1,,1,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,3,,1,,0,,3,,2,,1,,1,,1,,1,,1,,1,,0,,0,,0,,-1,3,1,,1,,-1,1,1,,1,
21,565,"   2360 West Westmoreland Street, Philadelphia, Pennsylvania",40.005273,-75.167543,40.0043439472,-75.1615301696,47,,6,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,2,,1,,1,,1,,1,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,2,,1,,90,,0,,0,,-1,3,1,,1,,1,,1,,0,,0,,0,,0,,1,,0,,1,,3,,1,,0,
20,566,"   1905 West Westmoreland Street, Philadelphia, Pennsylvania",40.004213,-75.160477,40.004308,-75.161257,6,,0,,0,,0,,1,,4,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,80,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,3,,1,,0,
21,567,"   1519 West Westmoreland Street, Philadelphia, Pennsylvania",40.003489,-75.154957,40.003395,-75.154205,6,,4,,0,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,25,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,
20,568,"   3253 Germantown Avenue, Philadelphia, Pennsylvania",40.001888,-75.148508,40.002729,-75.14882,8,,3,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,2,,1,,100,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
19,569,"    712 West Glenwood Avenue, Philadelphia, Pennsylvania",40.000735,-75.143378,40.001269,-75.14195,12,,3,,0,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,100,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,3,,1,,0,
20,569,"    712 West Glenwood Avenue, Philadelphia, Pennsylvania",40.000735,-75.143378,40.001269,-75.14195,12,,4,,0,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,800,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,-1,3,0,,1,,2,,1,,0,
21,569,"    712 West Glenwood Avenue, Philadelphia, Pennsylvania",40.000735,-75.143378,40.001269,-75.14195,12,,5,,0,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,90,,1,,0,,1,,1,,1,,1,,1,,1,,2,,0,,0,,1,,0,,1,,3,,1,,0,
22,569,"    712 West Glenwood Avenue, Philadelphia, Pennsylvania",40.000735,-75.143378,40.001269,-75.14195,12,,0,,0,,0,,1,,4,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,20,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,2,,1,,0,
23,569,"    712 West Glenwood Avenue, Philadelphia, Pennsylvania",40.000735,-75.143378,40.001269,-75.14195,12,,2,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,3,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,80,,0,,0,,1,,1,,1,,1,,1,,1,,2,,0,,0,,0,,0,,1,,3,,1,,0,
21,570,"   3225 North Howard Street, Philadelphia, Pennsylvania",40.000306,-75.129969,39.998678,-75.130325,16,,9,,0,,0,,1,,1,,1,,0,,2,,1,,1,,0,,0,,2,,0,,2,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,0,,3,,1,,0,,3,,2,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,0,,1,,0,,1,,1,
20,571,"   3224 Rosehill Street, Philadelphia, Pennsylvania",39.997903,-75.12434,39.999503,-75.12401,16,,0,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,2,,0,,1,,1,,3,,2,,4,,2,,2,,3,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,3,,1,,0,,3,,2,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,1,,-1,1,1,,1,
21,572,"   3202 Tampa Street, Philadelphia, Pennsylvania",39.997144,-75.118471,39.997714,-75.118349,5,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,2,,0,,2,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,95,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,573,"   1821 East Hilton Street, Philadelphia, Pennsylvania",39.996851,-75.112729,39.995522,-75.111551,15,,4,,0,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,2,,0,,75,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,574,"   3359 Frankford Avenue, Philadelphia, Pennsylvania",39.993741,-75.108659,39.995465,-75.10548,30,,16,,0,,0,,1,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,80,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
23,575,"   3524 Janney Street, Philadelphia, Pennsylvania",39.995302,-75.09867,39.994113,-75.10096,21,,4,,1,,0,,1,,4,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,0,,1,,0,,0,,0,,1,,1,,1,,0,,0,,1,,1,,1,,2,,0,,40,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,1,
21,576,"   3542 North 23rd Street, Philadelphia, Pennsylvania",40.009567,-75.166254,40.008809,-75.16639,7,,2,,0,,0,,1,,4,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,0,,1,,3,,1,,0,
21,577,"   3602 North 19th Street, Philadelphia, Pennsylvania",40.008693,-75.159525,40.010286,-75.159175,16,,4,,0,,0,,1,,4,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,10,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
19,578,"   1507 West Venango Street, Philadelphia, Pennsylvania",40.007974,-75.154013,40.007875,-75.153229,6,,2,,0,,0,,1,,1,,1,,0,,2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,-1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
19,579,"   3553 North Marvine Street, Philadelphia, Pennsylvania",40.005581,-75.147374,40.007074,-75.147024,15,,2,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,100,,0,,1,,1,,0,,1,,1,,1,,1,,0,,0,,0,,-1,3,0,,1,,2,,1,,0,
20,579,"   3553 North Marvine Street, Philadelphia, Pennsylvania",40.005581,-75.147374,40.007074,-75.147024,14,,4,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,2,,0,,75,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,
21,579,"   3553 North Marvine Street, Philadelphia, Pennsylvania",40.005581,-75.147374,40.007074,-75.147024,15,,5,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,40,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
22,579,"   3553 North Marvine Street, Philadelphia, Pennsylvania",40.005581,-75.147374,40.007074,-75.147024,15,,2,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,-1,3,-1,3,1,,2,,1,,1,
23,579,"   3553 North Marvine Street, Philadelphia, Pennsylvania",40.005581,-75.147374,40.007074,-75.147024,15,,2,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,10,,1,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
23,580,"   3554 North 7th Street, Philadelphia, Pennsylvania",40.004788,-75.141166,40.006291,-75.14084,15,,1,,1,,0,,1,,4,,1,,0,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,35,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,1,
21,581,"    238 West Glenwood Avenue, Philadelphia, Pennsylvania",40.00456,-75.133078,40.004274,-75.133884,6,,3,,0,,0,,0,,4,,1,,2,,-2,,1,,1,,1,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,100,,0,,1,,1,,1,,1,,1,,0,,1,,2,,0,,0,,1,,0,,1,,2,,1,,1,
20,582,"   3525 North Howard Street, Philadelphia, Pennsylvania",40.001762,-75.129669,40.004504,-75.129212,27,,11,,0,,0,,1,,4,,1,,0,,2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,0,,1,,0,,0,,1,,1,,0,,1,,0,,0,,0,,2,,0,,90,,0,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
20,583,"    342 East Tioga Street, Philadelphia, Pennsylvania",40.002377,-75.12221,40.002524,-75.123346,8,,2,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,1,,1,,1,,0,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,0,,100,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,584,"East Tioga Street / Keim Street, Philadelphia, Pennsylvania",40.001705,-75.117421,40.001816,-75.117847,2,,1,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,30,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,
20,585,"    937 East Tioga Street, Philadelphia, Pennsylvania",40.000958,-75.11123,40.000832,-75.110316,7,,3,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,2,,1,,70,,1,,-1,3,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,,1,,1,
23,586,"   1858 Clarence Street, Philadelphia, Pennsylvania",39.999146,-75.10461,39.99973,-75.105058,7,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,20,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
22,587,"   2074 Albright Street, Philadelphia, Pennsylvania",39.999286,-75.099581,39.998229,-75.098638,13,,0,,0,,0,,1,,4,,1,,2,,-2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,40,,1,,1,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
21,588,"   1815 West Pike Street, Philadelphia, Pennsylvania",40.01326,-75.157703,40.013357,-75.158473,6,,2,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,35,,1,,0,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
21,589,"   3852 Germantown Avenue, Philadelphia, Pennsylvania",40.012022,-75.151892,40.012428,-75.152061,4,,3,,0,,0,,0,,4,,1,,2,,-2,,0,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,30,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
22,590,"   3851 Old York Road, Philadelphia, Pennsylvania",40.01037,-75.1473,40.011905,-75.147247,15,,20,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,2,,1,,0,,1,,1,,1,,1,,2,,1,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,55,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,-1,3,0,,1,,2,,1,,0,
22,591,"   3850 North 7th Street, Philadelphia, Pennsylvania",40.010942,-75.139816,40.009454,-75.14016,15,,3,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,2,,0,,20,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,0,,1,,2,,1,,1,
21,592,"    672 East Erie Avenue, Philadelphia, Pennsylvania",40.005888,-75.113493,40.006623,-75.11922,43,,6,,0,,0,,1,,0,,1,,1,,2,,1,,0,,0,,2,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,2,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,2,,1,,10,,2,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,
22,593,"   3777 I Street, Philadelphia, Pennsylvania",40.002285,-75.110016,40.005317,-75.109384,30,,2,,0,,0,,0,,1,,1,,1,,5,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,2,,0,,0,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,-1,3,0,,1,,2,,1,,1,
21,594,"   1305 Steinber Street, Philadelphia, Pennsylvania",40.004073,-75.103601,40.003993,-75.102951,5,,2,,0,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,70,,1,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,0,,1,,1,,1,
